HIP,n_HD,HD,DM,GC,HR,RAJ2000,DEJ2000,Vmag_viz,Fl,Bayer,Cst,SimbadName,RAhms,DEdms,Vmag_hip,RAICRS,DEICRS,Plx,pmRA,pmDE,e_Plx,B-V,Notes,_RA_icrs,_DE_icrs,distance,x,y,z
106703, ,205529,CD-33 15664 ,30243.0,8256.0,324.20312499999994,-33.047888888888885,6.1,7.0, ,PsA,HD 205529,21 36 48.75,-33 02 52.4,6.1,324.20312178,-33.04789185,13.76,74.04,-1.89,0.84,0.226, ,324.20333647,-33.04789644,72.67441860465117,-32.14555205304556,23.181438187445007,60.91679182533066
106711, ,205835,BD+39  4612 ,30263.0,8266.0,324.2374166666666,40.41349999999999,5.04,74.0, ,Cyg,HD 205835,21 36 56.98,+40 24 48.6,5.04,324.23740434,40.41349052,15.79,-1.5,12.47,0.61,0.198, ,324.23739955,40.41352083,63.331222292590255,33.316001238338195,-23.995199585732436,48.21947921122122
106723,M,205637,BD-20  6251 ,30252.0,8260.0,324.2700833333333,-19.466,4.51,39.0,eps,Cap,HD 205637,21 37 04.82,-19 27 57.6,4.51,324.27009487,-19.46601352,4.92,13.48,0.81,0.91,-0.18, ,324.27012962,-19.46601155,203.2520325203252,-54.98438412441684,39.55383845093597,191.6340264407633
106752, ,205939,BD+44  3889 ,30278.0,8272.0,324.36616666666663,44.6966111111111,6.19,,CP,Cyg,HD 205939,21 37 27.88,+44 41 47.8,6.19,324.36614626,44.69661451,4.93,-1.01,-26.68,0.6,0.218, ,324.36614281,44.69654966,202.8397565922921,115.95430202415076,-83.11873724784613,144.18683093415933
106783, ,205811,BD+05  4830 ,30270.0,8265.0,324.4317083333333,6.618388888888888,6.19,3.0, ,Peg,HD 205811,21 37 43.61,+06 37 06.2,6.19,324.43171388,6.61839615,12.68,57.92,-2.09,0.77,0.046, ,324.4318556,6.61839107,78.86435331230284,7.393677304634169,-5.287166470618117,78.33878751930388
106786, ,205767,BD-08  5701 ,30268.0,8264.0,324.43766666666664,-7.854138888888888,4.68,23.0,ksi,Aqr,HD 205767,21 37 45.04,-07 51 14.9,4.68,324.43767522,-7.85414212,18.26,114.29,-24.44,0.84,0.175, ,324.43795564,-7.85420152,54.76451259583789,-6.087834026272234,4.352410402948544,54.250775482130706
106787, ,205852,BD+18  4827 ,30274.0,8267.0,324.43904166666664,19.31858333333333,5.46,5.0, ,Peg,HD 205852,21 37 45.37,+19 19 06.9,5.46,324.4390348,19.31857481,10.15,99.51,13.43,0.72,0.321, ,324.4392911,19.31860745,98.52216748768473,26.514438623033413,-18.955159491242878,92.97474904315871
106801, ,206165,BD+61  2169 ,30302.0,8279.0,324.480125,62.08194444444444,4.76,9.0, ,Cep,HD 206165,21 37 55.23,+62 04 55.0,4.76,324.48011167,62.08194667,0.72,-1.9,-2.84,0.49,0.246, ,324.48010181,62.08193977,1388.888888888889,998.8738804676992,-713.0127290194974,650.2892932030957
106856, ,205924,BD+05  4834 ,30291.0,8270.0,324.6327916666666,5.771666666666666,5.66,4.0, ,Peg,HD 205924,21 38 31.87,+05 46 18.0,5.66,324.63280732,5.77167281,18.74,112.64,28.64,0.75,0.265, ,324.63308249,5.77174242,53.36179295624333,4.37599192421675,-3.106087776303997,53.09127857671225
106942, ,206058,BD-00  4245 ,30314.0,,324.8807916666666,-0.0511388888888888,6.66,24.0, ,Aqr,HD 206058,21 39 31.39,-00 03 04.1,6.66,324.88079413,-0.05114059,23.13,237.72,12.68,1.45,0.514, ,324.88137192,-0.05110977,43.2338953739732,-0.031563371437057806,0.022198921001201345,43.2338781532394
106944, ,206067,BD+01  4517 ,30315.0,8277.0,324.8886666666666,2.24375,5.1,25.0,d,Aqr,HD 206067,21 39 33.28,+02 14 37.5,5.1,324.88868707,2.24376298,13.55,-32.7,-84.17,0.88,1.034, ,324.88860753,2.2435584,73.80073800738006,2.3635996988551784,-1.6618642509479806,73.74415593190382
106985,M,206088,BD-17  6340 ,30320.0,8278.0,325.02225,-16.662249999999997,3.69,40.0,gam,Cap,HD 206088,21 40 05.34,-16 39 44.1,3.69,325.02225935,-16.66225343,23.48,187.39,-22.33,1.1,0.32, ,325.02273477,-16.6623077,42.58943781942078,-10.00591185012484,7.000425725319873,40.801176226747685
106999,X,206330,BD+42  4177 ,30338.0,8284.0,325.0460833333333,43.27380555555555,5.09,75.0, ,Cyg,HD 206330,21 40 11.06,+43 16 25.7,5.09,325.04608744,43.27380044,8.06,60.51,16.08,0.61,1.601, ,325.04628944,43.27383952,124.06947890818857,69.70632142636144,-48.72538528647321,90.33327835542653
107089,M,205478,CP-77  1510 ,30289.0,8254.0,325.36862499999995,-77.38947222222221,3.73,,nu.,Oct,HD 205478,21 41 28.47,-77 23 22.1,3.73,325.36863801,-77.38946215,47.22,64.83,-240.38,2.9,1.008,D,325.36935979,-77.39004641,21.17746717492588,-17.00499795784821,11.744710914316936,4.623518783109459
107095, ,206301,BD-14  6102 ,30354.0,8283.0,325.38720833333326,-14.04686111111111,5.16,42.0, ,Cap,HD 206301,21 41 32.93,-14 02 48.7,5.16,325.38722004,-14.0468604,30.73,-122.06,-308.64,0.92,0.672,P,325.38691422,-14.04761057,32.54149040026033,-6.500393697883728,4.486463477908782,31.568419737201594
107097, ,206538,BD+40  4611 ,30376.0,8291.0,325.3927916666666,40.80533333333333,6.07,76.0, ,Cyg,HD 206538,21 41 34.27,+40 48 19.2,6.07,325.3927861,40.80533757,7.16,-17.45,-47.7,0.57,0.068, ,325.39273007,40.80522163,139.66480446927372,75.12089006599305,-51.836380630796036,105.71707112019648
107119, ,206952,BD+70  1193 ,30415.0,8317.0,325.4795,71.31119444444444,4.55,11.0, ,Cep,HD 206952,21 41 55.08,+71 18 40.3,4.55,325.47948373,71.31118695,18.55,119.48,94.49,0.46,1.108, ,325.48039004,71.31141661,53.908355795148246,42.07441429009601,-28.939113939587465,17.273742242873528
107128, ,206356,CD-23 17057 ,30365.0,8285.0,325.50266666666664,-23.262638888888887,5.24,41.0, ,Cap,HD 206356,21 42 00.64,-23 15 45.5,5.24,325.50266207,-23.26262557,13.18,91.12,-95.5,0.8,0.991, ,325.50290314,-23.26285769,75.87253414264038,-24.69622033002402,16.971549690380876,69.70440904092058
107129,X,206570,BD+34  4500 ,30384.0,8297.0,325.50449999999995,35.51019444444444,5.98,,V460,Cyg,HD 206570,21 42 01.08,+35 30 36.7,5.98,325.50450032,35.51019572,1.63,5.45,1.94,0.73,2.5,P,325.50451659,35.51020044,613.4969325153374,293.69185327322975,-201.81485819868539,499.39397727336353
107136,M,206672,BD+50  3410 ,30391.0,8301.0,325.5235833333333,51.18963888888888,4.69,80.0,pi.01,Cyg,HD 206672,21 42 05.66,+51 11 22.7,4.69,325.52358201,51.1896271,1.94,5.25,-2.11,0.53,-0.119, ,325.52360237,51.18962197,515.4639175257732,331.1139402337665,-227.36769754414962,323.06429540783205
107144, ,206445,BD+00  4770 ,30377.0,8287.0,325.5421666666666,1.2852777777777775,5.66,26.0, ,Aqr,HD 206445,21 42 10.12,+01 17 07.0,5.66,325.54214706,1.28527344,2.06,-5.89,-8.31,0.89,1.446, ,325.54213274,1.28525324,485.43689320388347,8.978089513093295,-6.160746444863877,485.314760125195
107151, ,206487,BD+05  4850 ,30378.0,8289.0,325.5643333333333,5.680138888888888,5.3,7.0, ,Peg,HD 206487,21 42 15.44,+05 40 48.5,5.3,325.56435406,5.68015144,6.25,11.21,-5.78,0.8,1.653, ,325.56438144,5.68013739,160.0,13.060901138763821,-8.954932984353285,159.21439016838013
107162, ,206644,BD+40  4615 ,30394.0,8300.0,325.5955833333333,41.07702777777777,5.73,77.0, ,Cyg,HD 206644,21 42 22.94,+41 04 37.3,5.73,325.59558607,41.07702304,8.76,23.38,-1.6,0.61,0.055, ,325.59566145,41.07701915,114.15525114155251,61.887126984262,-42.382007810903005,86.0532991275832
107188, ,206453,BD-19  6152 ,30382.0,8288.0,325.66425,-18.866305555555552,4.72,43.0,kap,Cap,HD 206453,21 42 39.42,-18 51 58.7,4.72,325.66423845,-18.86630105,11.22,145.9,-9.05,0.79,0.868, ,325.6646132,-18.86632305,89.12655971479501,-23.798058038342603,16.255702413255666,84.33829627903489
107230, ,207130,BD+71  1082 ,30452.0,8324.0,325.7672083333333,72.32019444444444,5.18,78.0, ,Dra,HD 207130,21 43 04.13,+72 19 12.7,5.18,325.76719016,72.32018258,13.19,-43.24,-40.59,0.46,1.063, ,325.7668441,72.32008392,75.8150113722517,59.720224220171986,-40.635807003627804,23.024811782747605
107232, ,206561,BD-15  6046 ,30393.0,8295.0,325.76833333333326,-14.399749999999996,5.88,44.0, ,Cap,HD 206561,21 43 04.40,-14 23 59.1,5.88,325.76833446,-14.39975885,7.97,-3.75,20.35,0.92,0.255, ,325.76832505,-14.39970939,125.47051442910916,-25.797464494145327,17.552789641871378,121.52876364287926
107253, ,206774,BD+37  4408 ,30421.0,8307.0,325.8567916666666,38.28361111111111,5.69,79.0, ,Cyg,HD 206774,21 43 25.63,+38 17 01.0,5.69,325.85677886,38.28360055,11.97,34.65,-4.91,0.6,-0.01, ,325.85688615,38.28358862,83.54218880534668,42.83763083952298,-29.050394185443864,65.5767435308835
107259,M,206936,BD+58  2316 ,30440.0,8316.0,325.8768749999999,58.78005555555555,4.23,,mu.,Cep,HD 206936,21 43 30.45,+58 46 48.2,4.23,325.87689561,58.78005308,0.62,5.24,-2.88,0.52,2.242,P,325.87692018,58.78004608,1612.9032258064517,1141.8553016927192,-773.7664621623325,836.0076242749672
107302, ,206677,BD-15  6052 ,30419.0,8302.0,326.0040833333333,-14.749388888888888,5.96,45.0, ,Cap,HD 206677,21 44 00.98,-14 44 57.8,5.96,326.00407815,-14.7493955,19.08,-22.48,10.31,0.95,0.219, ,326.00402165,-14.74937044,52.41090146750524,-11.062692641217698,7.460733352023973,50.68389174099092
107310,X,206826,BD+28  4169A,30438.0,8309.0,326.035,28.74322222222222,4.49,78.0,mu.01,Cyg,HD 206826,21 44 08.40,+28 44 35.6,4.49,326.03501874,28.74322228,44.64,260.33,-242.73,0.69,0.512, ,326.0357404,28.74263231,22.401433691756274,8.934497521141013,-6.018457088993935,19.64121075083756
107315,M,206778,BD+09  4891 ,30431.0,8308.0,326.04641666666663,9.874999999999998,2.38,8.0,eps,Peg,HD 206778,21 44 11.14,+09 52 30.0,2.38,326.04641808,9.87500791,4.85,30.02,1.38,0.84,1.52,P,326.04649214,9.87501126,206.1855670103093,29.331333223942966,-19.74968013270766,203.1307733193681
107348, ,206859,BD+16  4582 ,30444.0,8313.0,326.127875,17.350055555555553,4.34,9.0, ,Peg,HD 206859,21 44 30.69,+17 21 00.2,4.34,326.12787716,17.35004352,3.62,7.9,-10.75,0.74,1.161, ,326.12789728,17.35001739,276.24309392265195,68.39721459010133,-45.91273497773297,263.6742094766555
107354,M,206901,BD+24  4463 ,30450.0,8315.0,326.16124999999994,25.645,4.14,10.0,kap,Peg,HD 206901,21 44 38.70,+25 38 42.0,4.14,326.16126755,25.64500284,28.34,46.66,13.47,0.88,0.425, ,326.16139335,25.64503558,35.28581510232886,12.684619173753966,-8.504041444221777,31.80991139515373
107380, ,206742,CD-33 15734 ,30439.0,8305.0,326.23662499999995,-33.02555555555555,4.35,9.0,iot,PsA,HD 206742,21 44 56.79,-33 01 32.0,4.35,326.2366159,-33.02555306,15.93,31.79,-94.0,0.8,-0.053, ,326.23670806,-33.02578153,62.77463904582549,-28.44262995990695,19.014363155287622,52.63198744201402
107382,X,206834,BD-09  5829 ,30448.0,8311.0,326.2510416666666,-9.082416666666663,5.1,46.0,c,Cap,HD 206834,21 45 00.25,-09 04 56.7,5.1,326.25102876,-9.08242443,4.08,12.96,-1.65,0.89,1.108, ,326.25106066,-9.08242844,245.09803921568627,-32.16991651836909,21.49440502524692,242.0250727738469
107418, ,207260,BD+60  2288 ,30483.0,8334.0,326.3622083333333,61.12080555555555,4.25,10.0,nu.,Cep,HD 207260,21 45 26.93,+61 07 14.9,4.25,326.36220534,61.12081043,0.64,-3.08,-1.86,0.47,0.474, ,326.36218984,61.12080591,1562.4999999999998,1139.0927284950697,-757.8948647692722,754.6319499239503
107472, ,207089,BD+22  4472 ,30479.0,8321.0,326.5181666666666,22.948888888888884,5.29,12.0, ,Peg,HD 207089,21 46 04.36,+22 56 56.0,5.29,326.51816071,22.94888549,2.89,9.07,-2.35,0.78,1.381, ,326.51818465,22.94887978,346.0207612456747,112.52889196606617,-74.42994940093837,318.6342704702358
107487,X,207005,BD-09  5833 ,30474.0,8318.0,326.56774999999993,-9.275944444444445,6.0,47.0, ,Cap,HD 207005,21 46 16.26,-09 16 33.4,6.0,326.56774421,-9.2759542,2.64,17.6,7.85,0.85,1.629, ,326.56778755,-9.27593512,378.7878787878788,-50.954062388074526,33.639179145135955,373.83465097448425
107517, ,207052,BD-12  6087 ,30481.0,8319.0,326.6336666666666,-11.365944444444445,5.57,48.0,lam,Cap,HD 207052,21 46 32.08,-11 21 57.4,5.57,326.63366745,-11.36593201,11.1,30.36,-9.25,0.8,-0.002, ,326.63374272,-11.36595449,90.09009009009009,-14.828024142999878,9.764784266125034,88.32328696720474
107533, ,207330,BD+48  3504 ,30512.0,8335.0,326.69837499999994,49.30958333333333,4.23,81.0,pi.02,Cyg,HD 207330,21 46 47.61,+49 18 34.5,4.23,326.69835794,49.3095748,2.82,3.61,-1.86,0.52,-0.12, ,326.6983714,49.30957028,354.6099290780142,224.7282287699723,-147.62797868421188,231.19559879945623
107556,M,207098,BD-16  5943 ,30491.0,8322.0,326.7595416666666,-16.12655555555555,2.85,49.0,del,Cap,HD 207098,21 47 02.29,-16 07 35.6,2.85,326.75952199,-16.12656595,84.58,263.26,-296.23,0.88,0.18, ,326.76018807,-16.12728595,11.823126034523527,-2.746655717703352,1.8001324413460527,11.357892180781125
107575,X,207203,BD+02  4414 ,30501.0,8328.0,326.80816666666664,2.6861388888888884,5.63,11.0, ,Peg,HD 207203,21 47 13.96,+02 41 10.1,5.63,326.80815996,2.68613092,6.98,6.28,-2.83,0.8,0.012, ,326.80817524,2.68612404,143.26647564469914,5.618688539018295,-3.6756230581379805,143.10906043255667
107586, ,207528,BD+60  2294 ,30526.0,8339.0,326.8554583333333,60.69269444444444,5.53,12.0, ,Cep,HD 207528,21 47 25.31,+60 41 33.7,5.53,326.85544759,60.69269363,6.98,-9.68,-1.84,0.47,1.575, ,326.85539952,60.69268916,143.26647564469914,104.6025861304025,-68.30550181974057,70.12802891596425
107608, ,207155,CD-31 18466 ,30509.0,8326.0,326.93404166666664,-30.898305555555552,5.02,10.0,the,PsA,HD 207155,21 47 44.17,-30 53 53.9,5.02,326.93405546,-30.89830582,9.63,-34.53,0.64,0.9,0.042, ,326.93395765,-30.89830426,103.84215991692626,-44.688307383059225,29.09412143074146,89.10489020038672
107763, ,207650,BD+29  4525 ,30565.0,8343.0,327.4611666666666,30.17427777777777,5.07,14.0, ,Peg,HD 207650,21 49 50.68,+30 10 27.4,5.07,327.46117477,30.17427852,10.78,18.89,-26.14,0.58,0.01, ,327.46122788,30.17421499,92.7643784786642,39.30726331047508,-25.078958523269833,80.19485522751413
107788, ,207652,BD+16  4612 ,30569.0,8344.0,327.53599999999994,17.285944444444443,5.34,13.0, ,Peg,HD 207652,21 50 08.64,+17 17 09.4,5.34,327.53601656,17.28595705,29.91,91.28,-43.45,0.77,0.394, ,327.53624892,17.28585144,33.433634236041456,8.382017517392471,-5.332532985424404,31.923561401054393
107835, ,207241,CP-70  2873 ,30541.0,8333.0,327.6967916666666,-69.62941666666666,5.52,,omi,Ind,HD 207241,21 50 47.23,-69 37 45.9,5.52,327.69677354,-69.62940458,5.84,-24.77,-4.73,0.59,1.378, ,327.69660058,-69.62941608,171.2328767123288,-135.68010399735195,85.7840354215306,59.60458634404682
107843, ,206240,CP-83   722A,30472.0,8280.0,327.7260416666666,-82.71883333333332,5.27,,lam,Oct,HD 206240,21 50 54.25,-82 43 07.8,5.27,327.72603561,-82.71882392,7.49,68.15,-33.03,0.65,0.756, ,327.72734258,-82.7189042,133.5113484646195,-111.97417867111919,70.71592471300059,16.921036367627046
107975, ,207978,BD+28  4215 ,30625.0,8354.0,328.1248333333333,28.79369444444444,5.52,15.0, ,Peg,HD 207978,21 52 29.96,+28 47 37.3,5.52,328.12481712,28.79369216,36.15,-58.67,-63.26,0.69,0.426, ,328.1246544,28.7935384,27.662517289073303,11.314623282648801,-7.035930530181849,24.24231515995277
108022, ,208057,BD+25  4635 ,30635.0,8356.0,328.2656666666666,25.925138888888885,5.09,16.0, ,Peg,HD 208057,21 53 03.76,+25 55 30.5,5.09,328.26567758,25.92513878,6.37,9.12,0.34,0.7,-0.155,P,328.26570223,25.92513961,156.98587127158555,58.37266119442887,-36.10002930449288,141.18776182160408
108036, ,207958,BD-14  6149 ,30631.0,8351.0,328.32325,-13.551805555555552,5.08,51.0,mu.,Cap,HD 207958,21 53 17.58,-13 33 06.5,5.08,328.32326591,-13.55180134,36.15,313.03,13.67,0.81,0.378, ,328.32404854,-13.55176811,27.662517289073303,-5.516343163233347,3.4038714250399673,26.892349845179474
108085,M,207971,CD-37 14536 ,30640.0,8353.0,328.48187499999995,-37.36483333333333,3.0,,gam,Gru,HD 207971,21 53 55.65,-37 21 53.4,3.0,328.48189202,-37.3648229,16.07,95.88,-12.1,0.77,-0.084, ,328.48218523,-37.36485231,62.22775357809583,-32.19395528807017,19.74249260055103,49.457825914643124
108165,X,208501,BD+55  2644 ,30691.0,8371.0,328.72149999999993,56.61122222222222,5.74,13.0, ,Cep,HD 208501,21 54 53.16,+56 36 40.4,5.74,328.7214922,56.6112326,1.29,-3.72,-2.2,0.54,0.655, ,328.72147577,56.61122725,775.1937984496124,553.176716755484,-336.0524670381263,426.60249013800933
108281, ,208149,CP-58  7911 ,30679.0,8362.0,329.0585,-57.89961111111111,6.17,,pi.,Ind,HD 208149,21 56 14.04,-57 53 58.6,6.17,329.05849028,-57.89960642,6.0,16.13,6.43,0.69,0.215, ,329.05856406,-57.89959079,166.66666666666666,-121.09453477202806,72.59276253153698,88.56738820900019
108317, ,208816,BD+62  2007 ,30731.0,8383.0,329.1630833333333,63.62555555555554,5.11,,VV,Cep,HD 208816,21 56 39.14,+63 37 32.0,5.11,329.16310055,63.62556651,0.39,-0.33,-3.82,0.53,1.547,P,329.16309874,63.62555723,2564.102564102564,1972.4487615129801,-1177.5386107631957,1139.0656972295924
108339, ,208565,BD+11  4696 ,30719.0,8373.0,329.2349583333333,12.076527777777777,5.54,17.0, ,Peg,HD 208565,21 56 56.39,+12 04 35.5,5.54,329.23495325,12.07652564,7.41,-28.38,-13.92,0.89,0.054, ,329.23488271,12.07649181,134.9527665317139,24.261158388047136,-14.442497399598968,131.96613071957498
108431, ,208450,CP-55  9733 ,30720.0,8368.0,329.4792916666666,-54.99255555555555,4.4,,del,Ind,HD 208450,21 57 55.03,-54 59 33.2,4.4,329.47929577,-54.9925666,17.65,43.0,-3.67,0.78,0.297,D,329.47947795,-54.99257552,56.657223796033996,-39.97681431850353,23.56760950174967,32.503278412966445
108478,X,208496,CP-59  7744 ,30724.0,8369.0,329.6252916666666,-59.01222222222221,6.13,,kap,Ind,HD 208496,21 58 30.07,-59 00 44.0,6.13,329.62530272,-59.01221007,15.04,6.81,28.65,1.1,0.469, ,329.62533487,-59.01214043,66.48936170212767,-49.17584312914114,28.82212406791281,34.232394545347006
108535, ,209369,BD+72  1009 ,30800.0,8400.0,329.81291666666664,73.18027777777776,5.04,16.0, ,Cep,HD 209369,21 59 15.10,+73 10 49.0,5.04,329.81293227,73.18028413,26.67,-68.28,-159.81,0.45,0.439, ,329.81235875,73.1798957,37.49531308586426,31.02398242406565,-18.047027034423916,10.84969276878483
108612, ,209008,BD+06  4940 ,30779.0,8385.0,330.033,6.717444444444443,6.0,18.0, ,Peg,HD 209008,22 00 07.92,+06 43 02.8,6.0,330.03299605,6.7174357,3.05,14.53,0.7,0.84,-0.112, ,330.03303161,6.7174374,327.8688524590164,33.22470771349112,-19.156787677030714,325.6180595360806
108661, ,209014,CD-29 18119 ,30785.0,8386.0,330.20924999999994,-28.45375,5.43,12.0,eta,PsA,HD 209014,22 00 50.22,-28 27 13.5,5.43,330.20922938,-28.45373726,3.22,14.81,0.3,0.9,-0.095, ,330.20927032,-28.45373653,310.5590062111801,-128.4113002736603,73.51431690139785,273.0440981076582
108691, ,209128,BD-00  4296 ,30799.0,8390.0,330.27087499999993,0.6047499999999999,5.6,28.0, ,Aqr,HD 209128,22 01 05.01,+00 36 17.1,5.6,330.27087929,0.60474348,4.93,7.14,-11.6,0.83,1.279, ,330.27089665,0.60471529,202.8397565922921,1.8591218175628519,-1.0616772326367732,202.8284579686526
108693, ,209166,BD+12  4737 ,30803.0,8392.0,330.27216666666664,13.11997222222222,5.61,20.0, ,Peg,HD 209166,22 01 05.32,+13 07 11.9,5.61,330.272146,13.11996136,14.3,57.6,-56.74,0.81,0.336, ,330.27228975,13.11982345,69.93006993006993,13.784385208996989,-7.871351775547058,68.10467844472984
108699, ,209167,BD+07  4779 ,30804.0,8393.0,330.28849999999994,8.257166666666665,5.65,19.0, ,Peg,HD 209167,22 01 09.24,+08 15 25.8,5.65,330.28849736,8.25717124,5.35,-7.35,-2.77,0.84,1.44, ,330.28847931,8.25716451,186.9158878504673,23.315038106084927,-13.304865776003487,184.97821135399383
108772,X,209481,BD+57  2441 ,30837.0,8406.0,330.5190833333333,58.000361111111104,5.55,14.0, ,Cep,HD 209481,22 02 04.58,+58 00 01.3,5.55,330.51906636,58.00037041,0.7,-3.47,-1.59,0.46,0.017,P,330.51905044,58.00036655,1428.5714285714287,1054.6363511067484,-596.220921747554,757.0198847621857
108797, ,209278,BD-17  6422 ,30823.0,8396.0,330.60937499999994,-16.96483333333333,6.39,29.0, ,Aqr,HD 209278,22 02 26.25,-16 57 53.4,6.39,330.6093551,-16.96483342,6.92,5.94,-1.09,2.17,0.447, ,330.60937019,-16.96483607,144.50867052023122,-36.738481168071004,20.693151069243726,138.22023497235668
108868, ,209396,BD-07  5688 ,30842.0,8401.0,330.8184583333333,-6.522416666666666,5.55,30.0, ,Aqr,HD 209396,22 03 16.43,-06 31 20.7,5.55,330.81846358,-6.52242698,12.02,47.8,8.65,0.8,0.959, ,330.81858052,-6.52240596,83.19467554076539,-8.250811609565169,4.607735061307089,82.65619712835507
108870, ,209100,CP-57 10015 ,30817.0,8387.0,330.82266666666663,-56.77980555555555,4.69,,eps,Ind,HD 209100,22 03 17.44,-56 46 47.3,4.69,330.82266498,-56.77980602,275.76,3959.97,-2538.84,0.69,1.056, ,330.84023615,-56.78597558,3.626341746446185,-2.648763166454298,1.4789688288799518,1.9867207537182547
108874, ,209409,BD-02  5681 ,30844.0,8402.0,330.8284583333333,-2.155333333333333,4.74,31.0,omi,Aqr,HD 209409,22 03 18.83,-02 09 19.2,4.74,330.82845686,-2.15533588,8.56,24.81,-11.14,0.81,-0.1, ,330.8285172,-2.15536296,116.82242990654206,-3.8362913253259894,2.1415308278150187,116.73978261008403
108875, ,209459,BD+10  4681 ,30846.0,8404.0,330.82924999999994,11.386555555555557,5.83,21.0, ,Peg,HD 209459,22 03 19.02,+11 23 11.6,5.83,330.82925888,11.38655605,6.03,16.71,-1.63,0.82,-0.05, ,330.82930031,11.38655209,165.83747927031507,28.58835980018294,-15.958346500334832,162.57338771042055
108917,X,209790,BD+63  1802A,30877.0,8417.0,330.9465,64.62774999999999,4.26,17.0,ksi,Cep,HD 209790,22 03 47.16,+64 37 39.9,4.26,330.94650782,64.62775425,32.07,214.46,89.29,0.68,0.379, ,330.94772431,64.62797127,31.181789834736513,24.62884578682434,-13.682071026470394,13.361321227076374
108924, ,209772,BD+62  2028 ,30880.0,8416.0,330.97054166666663,63.11977777777777,5.26,18.0, ,Cep,HD 209772,22 03 52.93,+63 07 11.2,5.26,330.97054172,63.11977885,7.27,36.7,58.29,0.47,1.557, ,330.97073901,63.11992053,137.5515818431912,107.27617711041717,-59.53627903657341,62.19076274349597
108925, ,209744,BD+59  2456 ,30874.0,,330.9744166666666,59.81458333333333,6.69,15.0, ,Cep,HD 209744,22 03 53.86,+59 48 52.5,6.69,330.97442446,59.81457919,2.38,-3.54,-1.52,0.75,0.17, ,330.97440735,59.8145755,420.1680672268908,317.57837526428966,-176.22198704021318,211.26048273464204
108952, ,209476,CD-30 18985 ,30856.0,8405.0,331.0992916666666,-29.916527777777773,6.45,13.0, ,PsA,HD 209476,22 04 23.83,-29 54 59.5,6.45,331.09930944,-29.91653781,2.51,2.82,3.35,0.79,1.603, ,331.09931735,-29.91652967,398.4063745019921,-173.95388904708594,96.03051176193463,345.3198872639058
108991, ,209625,BD-01  4242 ,30872.0,8410.0,331.197625,-0.90625,5.29,32.0, ,Aqr,HD 209625,22 04 47.43,-00 54 22.5,5.29,331.19764106,-0.90623994,14.1,-20.05,-42.57,0.82,0.231, ,331.19759232,-0.90634341,70.92198581560284,-0.982956708146473,0.5404380839137032,70.91311440640537
109005, ,209960,BD+62  2029 ,30904.0,8426.0,331.25199999999995,62.785527777777766,5.27,20.0, ,Cep,HD 209960,22 05 00.48,+62 47 07.9,5.27,331.25199883,62.78552941,10.25,14.19,58.43,0.47,1.413, ,331.25207425,62.78567143,97.5609756097561,76.06720122393195,-41.72844127464111,44.61683593302081
109017, ,209975,BD+61  2246 ,30907.0,8428.0,331.286625,62.27983333333332,5.07,19.0, ,Cep,HD 209975,22 05 08.79,+62 16 47.4,5.07,331.28663039,62.27982101,0.6,-1.76,-3.01,0.49,0.24, ,331.28662119,62.27981369,1666.6666666666667,1293.9613406748767,-708.8157897769277,775.2560885149912
109056, ,209833,BD+28  4284 ,30899.0,8419.0,331.394375,28.963999999999995,5.69,23.0, ,Peg,HD 209833,22 05 34.65,+28 57 50.4,5.69,331.39439437,28.96400385,10.71,30.03,-9.48,0.68,-0.048, ,331.39447779,28.96398081,93.37068160597572,39.69647640316035,-21.648277488902913,81.69226417783563
109068, ,209747,BD+04  4800 ,30894.0,8413.0,331.41954166666665,5.058277777777777,4.86,22.0,nu.,Peg,HD 209747,22 05 40.69,+05 03 29.8,4.86,331.4195499,5.05828453,12.38,101.6,101.19,0.9,1.443, ,331.41979781,5.05853048,80.77544426494346,6.254058290603261,-3.4070566627020544,80.46086698509941
109074,M,209750,BD-01  4246 ,30896.0,8414.0,331.4459583333333,-0.3198333333333333,2.95,34.0,alf,Aqr,HD 209750,22 05 47.03,-00 19 11.4,2.95,331.44593869,-0.31982656,4.3,17.9,-9.93,0.83,0.969, ,331.4459822,-0.3198507,232.5581395348837,-1.1402661328802806,0.6205072743812116,232.55451624897566
109081,X,209529,CP-60  7541 ,30878.0,8409.0,331.4622916666666,-59.63594444444443,5.62,,kap,Ind,HD 209529,22 05 50.95,-59 38 09.4,5.62,331.46229754,-59.63594171,6.34,56.46,-53.57,0.7,1.468, ,331.46256902,-59.63607191,157.72870662460568,-119.55827905768824,65.01676746113732,79.7306888916637
109111, ,209688,CD-40 14639 ,30892.0,8411.0,331.52874999999995,-39.54305555555555,4.47,,lam,Gru,HD 209688,22 06 06.90,-39 32 35.0,4.47,331.52876518,-39.54304903,13.2,-24.16,-125.17,0.78,1.349, ,331.52868903,-39.54335326,75.75757575757576,-42.39834924424571,22.992886331812155,58.4201801106447
109139, ,209819,BD-14  6209 ,30914.0,8418.0,331.6092083333333,-13.869527777777776,4.29,33.0,iot,Aqr,HD 209819,22 06 26.21,-13 52 10.3,4.29,331.60918894,-13.86954013,18.9,40.45,-57.16,0.95,-0.075, ,331.60929021,-13.86967906,52.91005291005291,-11.157693795525084,6.030625259502547,51.36741308543141
